"","Date","Team","Opp","BO","Pos","G","AB","PA","H","X1B","X2B","X3B","HR","R","RBI","BB","IBB","SO","HBP","SF","SH","GDP","SB","CS","AVG","BB.","K.","BB.K","AVG.1","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC.","GB.FB","LD.","GB.","FB.","IFFB.","HR.FB","IFH.","BUH.","Pull.","Cent.","Oppo.","Soft.","Med.","Hard.","GB","FB","LD","IFFB","IFH","BU","BUH","Balls","Strikes","Pitches","WPA","X.WPA","X.WPA.1","RE24","REW","pLI","phLI","PH","WPA.LI","Clutch","FB..1","FBv","SL.","SLv","CT.","CTv","CB.","CBv","CH.","CHv","SF.","SFv","KN.","KNv","XX.","wFB","wSL","wCT","wCB","wCH","wSF","wKN","wFB.C","wSL.C","wCT.C","wCB.C","wCH.C","wSF.C","wKN.C","O.Swing.","Z.Swing.","Swing.","O.Contact.","Z.Contact.","Contact.","Zone.","F.Strike.","SwStr.","vFA","vFT","vFC","vFS","vFO","vSI","vSL","vCU","vKC","vEP","vCH","vSC","vKN","FA.X","FT.X","FC.X","FS.X","FO.X","SI.X","SL.X","CU.X","KC.X","EP.X","CH.X","SC.X","KN.X","FA.Z","FT.Z","FC.Z","FS.Z","FO.Z","SI.Z","SL.Z","CU.Z","KC.Z","EP.Z","CH.Z","SC.Z","KN.Z","O.Swing..1","Z.Swing..1","Swing..1","O.Contact..1","Z.Contact..1","Contact..1","Zone..1","Pace","Player"
"312",2014-07-09,"NYM","ATL","3","3B",1,2,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.5,33.3,0,1,0.5,0.667,1,1.667,0.5,2.6,0.5,0,1,0.8,0.657,338,1,50,50,0,0,0,0,0,0,100,0,0,0,100,1,0,1,0,0,0,0,7,5,12,0.12,-0.03,0.15,0.65,0.08,1.19,0,0,0.1,0,41.7,94,41.7,86,0,0,0,0,16.7,86.5,0,0,0,0,0,0.5,0.2,0,0,0.1,0,0,9.87,4.67,0,0,3.5,0,0,22.2,66.7,33.3,0,100,50,25,33.3,16.7,94.1,0,0,0,0,0,85.8,0,0,0,86.5,0,0,-2,0,0,0,0,0,4.3,0,0,0,-3.8,0,0,6.9,0,0,0,0,0,1.2,0,0,0,7,0,0,25,50,33.3,0,100,50,33.3,13.4,"David Wright"
"313",2014-06-21,"NYM","@MIA","3","3B",1,4,4,3,2,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0.75,0.75,1,1.75,0.25,2.6,0.75,0,2,1.4,0.766,412,0,50,0,50,0,0,0,0,0,0,100,0,75,25,0,2,2,0,0,0,0,4,8,12,0.1,-0.01,0.11,1.42,0.16,0.7,0,0,0.13,0.02,75,94.2,16.7,85.5,0,0,8.3,82,0,0,0,0,0,0,0,1.4,-0.1,0,0,0,0,0,15.78,-2.86,0,3.85,0,0,0,0,85.7,50,0,100,100,58.3,75,0,94.2,0,0,0,0,0,85.7,82.3,0,0,0,0,0,-5.3,0,0,0,0,0,2.5,5.5,0,0,0,0,0,9.8,0,0,0,0,0,2.5,-9.3,0,0,0,0,0,0,75,50,0,100,100,66.7,19.5,"David Wright"
"314",2014-05-15,"NYM","NYY","3","3B",1,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0.1,0,0,-1,-1,0,-100,1,0,100,0,0,0,0,0,0,100,0,0,100,0,1,0,0,0,0,0,0,5,12,17,-0.19,-0.19,0,-0.83,-0.1,1.89,0,0,-0.1,0,47.1,92.8,35.3,86,0,0,11.8,83.5,5.9,84,0,0,0,0,0,-0.3,-0.2,0,-0.2,-0.2,0,0,-4.25,-3.03,0,-10.02,-22.36,0,0,61.5,33.3,56.3,25,0,22.2,18.8,100,41.2,92.9,91.9,0,0,0,0,86.6,0,84.1,0,83.7,0,0,-5,-9.3,0,0,0,0,2.2,0,7,0,-6.8,0,0,6.7,4.3,0,0,0,0,5.1,0,-5.8,0,4.4,0,0,57.1,33.3,52.9,25,0,22.2,17.7,22.2,"David Wright"
"315",2014-05-05,"NYM","@MIA","3","3B",1,4,4,2,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0.5,0,50,0,0.5,0.5,0.75,1.25,0.25,2.6,1,0,1,0.7,0.544,260,2,0,100,0,0,0,0,0,100,0,0,0,50,50,2,0,0,0,0,0,0,6,11,17,0.03,-0.02,0.05,0.37,0.04,0.42,0,0,0.05,0.02,70.6,95,29.4,87.4,0,0,0,0,0,0,0,0,0,0,0,0.9,-0.2,0,0,0,0,0,7.52,-4.02,0,0,0,0,0,16.7,72.7,52.9,100,87.5,88.9,64.7,50,5.9,94.9,0,0,0,0,0,87.2,0,0,0,0,0,0,-4.9,0,0,0,0,0,2.5,0,0,0,0,0,0,9.4,0,0,0,0,0,4.1,0,0,0,0,0,0,16.7,72.7,52.9,100,87.5,88.9,64.7,16.1,"David Wright"
"316",2014-05-03,"NYM","@COL","3","3B",1,5,6,3,2,1,0,0,2,1,1,1,1,0,0,0,0,1,0,0.6,16.7,16.7,1,0.6,0.667,0.8,1.467,0.2,7.1,0.75,0.2,2,1.4,0.613,308,2,50,50,0,0,0,0,0,75,0,25,0,100,0,2,0,2,0,0,0,0,11,11,22,-0.03,-0.15,0.11,0.94,0.08,1.14,0,0,0.09,-0.12,63.2,92.5,26.3,85.6,5.3,92,0,0,5.3,82,0,0,0,0,13.6,0.5,0.9,-0.1,0,-0.1,0,0,3.93,17.23,-5.72,0,-5.72,0,0,10,88.9,47.4,0,75,66.7,47.4,0,13.6,92.5,0,92.2,0,0,0,84.7,0,0,0,0,0,0,0.1,0,2.2,0,0,0,3.3,0,0,0,0,0,0,5.3,0,2.5,0,0,0,1.8,0,0,0,0,0,0,0,69.2,47.4,0,66.7,66.7,68.4,19.8,"David Wright"
"317",2014-03-31,"NYM","WSN","3","3B",1,5,5,3,2,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0.6,0,20,0,0.6,0.6,1.2,1.8,0.6,2.6,0.667,0,2,1.8,0.784,424,0.33,0,25,75,33.3,33.3,0,0,25,50,25,50,25,25,1,3,0,1,0,0,0,9,13,22,0.08,-0.02,0.1,2.59,0.31,0.51,0,0,0.11,0.05,36.4,92.6,13.6,86,13.6,82.7,13.6,74.7,18.2,82.8,4.6,82,0,0,0,0.8,-0.1,1.3,-0.1,-0.2,0.1,0,9.48,-3.77,44.51,-2.31,-4.91,8.7,0,14.3,75,36.4,50,100,87.5,36.4,100,4.6,92.9,0,82.2,0,0,91.4,81.2,74.3,0,0,84.2,0,0,-5,0,-0.1,0,0,13.3,2.6,1.5,0,0,-5,0,0,9.7,0,0.1,0,0,10.2,3,-8.1,0,0,4.9,0,0,18.2,54.6,36.4,50,100,87.5,50,22.1,"David Wright"
"318",2013-06-18,"NYM","@ATL","3","3B",1,4,5,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,20,40,0.5,0,0.2,0,0.2,0,0.1,0,0,0,-0.7,0.138,-20,2,0,100,0,0,0,0,0,50,50,0,0,100,0,2,0,0,0,0,0,0,8,11,19,-0.06,-0.08,0.01,-0.97,-0.11,0.69,0,0,-0.11,0.02,63.2,94.1,10.5,86,0,0,0,0,26.3,85.6,0,0,0,0,0,-1.1,-0.2,0,0,0.1,0,0,-9.09,-10.55,0,0,2.99,0,0,27.3,62.5,42.1,33.3,80,62.5,42.1,60,15.8,94.5,89.6,0,0,0,0,85.9,0,0,0,85.4,0,0,1.6,-5.9,0,0,0,0,2.1,0,0,0,9.8,0,0,7.9,8.3,0,0,0,0,2.3,0,0,0,3.3,0,0,22.2,60,42.1,50,66.7,62.5,52.6,19.3,"David Wright"
"319",2012-08-14,"NYM","@CIN","3","3B",1,3,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,25,50,0.5,0,0.25,0,0.25,0,2.5,0,-0.4,0,-0.5,0.173,5,0,0,0,100,0,0,0,0,0,0,100,0,0,100,0,1,0,0,0,0,0,6,10,16,-0.07,-0.14,0.07,-0.56,-0.06,1.43,0,0,-0.06,0.02,50,92.5,37.5,84.7,0,0,12.5,77,0,0,0,0,0,0,0,-0.5,-0.1,0,0.2,0,0,0,-6.52,-2.48,0,10.38,0,0,0,41.7,75,50,80,33.3,62.5,25,50,18.8,92.8,90.4,92.7,0,0,0,84.7,77.2,0,0,0,0,0,-0.4,11.9,1.2,0,0,0,2.1,-6.1,0,0,0,0,0,11.6,3.4,11.3,0,0,0,1.6,-7.7,0,0,0,0,0,36.4,80,50,75,50,62.5,31.3,26.4,"David Wright"
"320",2012-08-01,"NYM","@SFG","3","3B",1,4,5,3,2,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.75,20,20,1,0.75,0.8,1,1.8,0.25,4.6,1,0.2,2,1.7,0.743,389,1,66.7,33.3,0,0,0,0,0,66.7,0,33.3,0,33.3,66.7,1,0,2,0,0,0,0,11,11,22,0.12,-0.03,0.15,1.41,0.17,0.9,0,0,0.17,-0.04,31.8,90.7,36.4,85.1,0,0,27.3,79.5,4.6,87,0,0,0,0,0,0.7,0.1,0,1,-0.1,0,0,9.41,1.55,0,16.2,-6.01,0,0,13.3,57.1,27.3,0,100,66.7,31.8,20,9.1,90.7,0,0,89.9,0,0,85,79.5,0,0,86.9,0,0,-4.9,0,0,-0.4,0,0,2.5,6.2,0,0,-6.3,0,0,9.1,0,0,4.6,0,0,3.1,-4.6,0,0,4.8,0,0,15.4,44.4,27.3,0,100,66.7,40.9,22.9,"David Wright"
"321",2012-05-14,"NYM","MIL","3","3B",1,3,4,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0.333,25,25,1,0.333,0.5,0.667,1.167,0.333,2.6,0.5,0,1,0.6,0.487,217,1,50,50,0,0,0,0,0,50,0,50,50,0,50,1,0,1,0,0,0,0,8,10,18,0,-0.04,0.04,0.41,0.05,0.75,0,0,0.08,-0.09,61.1,92.1,5.6,86,0,0,22.2,79.8,11.1,82.5,0,0,0,0,0,0.9,-0.2,0,-0.1,0,0,0,7.92,-19.85,0,-1.93,-1.01,0,0,20,25,22.2,50,100,75,44.4,50,5.6,93,91.3,0,0,0,0,86.3,79.6,0,0,82.5,0,0,-1,-6.3,0,0,0,0,2.9,7.2,0,0,-2.8,0,0,10.6,7.3,0,0,0,0,2,-5.5,0,0,4.4,0,0,22.2,22.2,22.2,50,100,75,50,24.5,"David Wright"
"322",2012-04-30,"NYM","@HOU","4","3B",1,4,4,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0.25,0,75,0,0.25,0.25,0.25,0.5,0,2.6,1,0,0,-0.3,0.221,37,0,100,0,0,0,0,0,0,0,100,0,100,0,0,0,0,1,0,0,0,0,7,11,18,-0.06,-0.1,0.04,-0.34,-0.04,1.18,0,0,-0.03,-0.02,27.8,92.2,38.9,85.7,11.1,90,22.2,78.8,0,0,0,0,0,0,0,0.5,-0.5,0.1,-0.3,0,0,0,9.07,-6.81,2.61,-8.55,0,0,0,22.2,22.2,22.2,50,50,50,50,50,11.1,92.3,0,89.8,0,0,0,85.7,78.4,0,0,66.6,0,0,-0.7,0,3.4,0,0,0,6.7,11.8,0,0,7.2,0,0,8.9,0,8,0,0,0,2.3,-5.6,0,0,-2.3,0,0,22.2,22.2,22.2,50,50,50,50,21,"David Wright"
"323",2012-04-27,"NYM","@COL","4","3B",1,3,5,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,1,0.333,40,20,2,0.333,0.6,0.333,0.933,0,3.5,0.5,-0.4,1,0.6,0.453,194,2,0,100,0,0,0,0,0,0,50,50,0,100,0,2,0,0,0,0,0,0,8,10,18,-0.06,-0.1,0.04,-0.19,-0.01,1.09,0,0,0.02,-0.07,72.2,92.7,5.6,85,11.1,83.5,11.1,81.5,0,0,0,0,0,0,0,0.6,0,0.1,0,0,0,0,4.28,-3.78,3.64,-0.41,0,0,0,20,75,44.4,50,83.3,75,44.4,80,11.1,92.6,0,83.8,0,0,0,84.1,80.2,0,0,0,0,0,0.1,0,0.2,0,0,0,3.6,-2.2,0,0,0,0,0,8.2,0,-0.7,0,0,0,2.5,-5.5,0,0,0,0,0,20,75,44.4,50,83.3,75,44.4,24.3,"David Wright"
"324",2011-09-25,"NYM","PHI","9","PH",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,-0.2,0,-100,0,0,0,100,0,0,0,0,0,100,0,100,0,0,0,1,0,0,0,0,0,1,1,2,-0.01,-0.01,0,-0.42,-0.04,0.42,0.42,1,-0.03,0,50,91,50,87,0,0,0,0,0,0,0,0,0,0,0,0,-0.3,0,0,0,0,0,3.86,-29.16,0,0,0,0,0,0,100,50,0,100,100,50,0,0,0,0,91.3,0,0,0,87,0,0,0,0,0,0,0,0,-1.4,0,0,0,2.8,0,0,0,0,0,0,0,0,8.6,0,0,0,2.1,0,0,0,0,0,0,0,50,50,0,100,100,100,20,"David Wright"
"325",2011-09-05,"NYM","@FLA","4","3B",1,4,4,1,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0.25,0,50,0,0.25,0.25,0.75,1,0.5,5.1,0.5,0,1,0.3,0.403,160,0,50,0,50,0,0,0,0,100,0,0,0,0,100,0,1,1,0,0,0,0,9,14,23,0.06,-0.02,0.08,0.41,0.05,0.42,0,0,0.02,0.11,60.9,92.4,8.7,86,0,0,30.4,72,0,0,0,0,0,0,0,0.4,0.1,0,-0.2,0,0,0,3.18,3.18,0,-3.53,0,0,0,16.7,72.7,43.5,0,87.5,70,47.8,75,13,92.3,0,92.9,0,0,0,86.3,72.9,0,0,0,0,0,-3.5,0,-0.5,0,0,0,2.6,9.7,0,0,0,0,0,8.9,0,9.2,0,0,0,3.7,-4.2,0,0,0,0,0,0,71.4,43.5,0,70,70,60.9,23.7,"David Wright"
"326",2011-08-31,"NYM","FLA","4","3B",1,3,4,2,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0.667,25,0,1,0.667,0.75,1.333,2.083,0.667,1.6,0.667,0,2,1.7,0.846,464,0.5,0,33.3,66.7,0,0,0,0,66.7,33.3,0,0,33.3,66.7,1,2,0,0,0,0,0,9,7,16,0.21,-0.02,0.23,1.47,0.16,1.27,0,0,0.13,0.03,58.3,91.7,16.7,86,0,0,25,77.7,0,0,0,0,0,0,25,1.1,0.1,0,0.1,0,0,0,16.1,4.47,0,2.73,0,0,0,33.3,66.7,50,50,100,83.3,50,50,6.3,91.9,0,0,0,0,91.5,86.1,78,0,0,0,0,0,-3.3,0,0,0,0,-7.8,2.8,6,0,0,0,0,0,7.5,0,0,0,0,4.6,2.4,-5.7,0,0,0,0,0,16.7,83.3,50,0,100,83.3,50,20.4,"David Wright"
"327",2011-08-23,"NYM","@PHI","3","3B",1,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,33.3,0,0,0,0,0,0,0.1,0,0,0,-0.7,0,-100,2,0,100,0,0,0,0,0,100,0,0,0,100,0,2,0,0,0,0,0,0,5,15,20,-0.12,-0.12,0,-1.33,-0.15,0.94,0,0,-0.1,-0.03,65,89.2,30,85.7,0,0,0,0,5,82,0,0,0,0,0,-0.1,-0.7,0,0,0,0,0,-1.14,-11.15,0,0,0,0,0,30,80,55,100,100,100,50,66.7,0,89.2,90.5,87.8,0,0,0,85.7,0,0,0,84.8,0,0,-4.4,-8.6,0.9,0,0,0,2.1,0,0,0,-6.2,0,0,9.6,8.6,10.5,0,0,0,2.8,0,0,0,7.8,0,0,14.3,76.9,55,100,100,100,65,19.9,"David Wright"
"328",2011-08-08,"NYM","SDP","3","3B",1,5,5,2,1,0,0,1,2,3,0,0,1,0,0,0,0,0,0,0.4,0,20,0,0.4,0.4,1,1.4,0.6,2.6,0.333,0,2,1.1,0.595,292,0.5,25,25,50,0,50,0,0,50,50,0,0,25,75,1,2,1,0,0,0,0,7,10,17,0.22,-0.04,0.26,1.7,0.18,1.53,0,0,0.06,0.08,70.6,91.4,5.9,87,17.7,85.3,5.9,76,0,0,0,0,0,0,0,0.2,-0.3,1.1,0,0,0,0,2,-31.58,36.92,3.86,0,0,0,22.2,75,47.1,50,83.3,75,47.1,40,11.8,91,89.7,0,0,0,92.5,85.6,76,0,0,0,0,0,-4.8,-8.4,0,0,0,-9.5,2.8,5.6,0,0,0,0,0,8.9,7,0,0,0,0.8,4,-5.2,0,0,0,0,0,28.6,60,47.1,50,83.3,75,58.8,18,"David Wright"
"329",2011-05-13,"NYM","@HOU","3","3B",1,3,4,1,0,0,0,1,1,2,1,0,1,0,0,0,1,0,0,0.333,25,25,1,0.333,0.5,1.333,1.833,1,0.1,0,0,2,1.2,0.695,360,1,0,50,50,0,100,0,0,100,0,0,0,50,50,1,1,0,0,0,0,0,10,7,17,0.47,-0.07,0.53,1.23,0.12,1.08,0,0,0.21,0.22,47.1,93,52.9,85.2,0,0,0,0,0,0,0,0,0,0,0,-0.4,1,0,0,0,0,0,-4.96,11.6,0,0,0,0,0,0,75,35.3,0,66.7,66.7,47.1,25,11.8,92.9,0,0,0,0,0,85.3,0,0,0,0,0,0,-0.5,0,0,0,0,0,5.2,0,0,0,0,0,0,10.2,0,0,0,0,0,2.1,0,0,0,0,0,0,0,60,35.3,0,66.7,66.7,58.8,17.4,"David Wright"
"330",2011-05-04,"NYM","SFG","3","3B",1,3,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,25,50,0.5,0,0.25,0,0.25,0,5,0,0.2,0,-0.5,0.174,3,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,1,0,0,0,0,0,8,11,19,-0.06,-0.09,0.03,-0.46,-0.05,0.97,0,0,-0.04,-0.03,42.1,93.4,42.1,87.3,0,0,0,0,15.8,86.7,0,0,0,0,0,0.1,-0.3,0,0,-0.3,0,0,0.99,-3.35,0,0,-9.61,0,0,33.3,42.9,36.8,25,100,57.1,36.8,100,15.8,91.7,93.1,0,0,0,0,86.5,0,0,0,86.3,0,0,0.9,-7.2,0,0,0,0,3.4,0,0,0,-2.6,0,0,9.5,11.1,0,0,0,0,2.1,0,0,0,2.8,0,0,45.5,25,36.8,40,100,57.1,42.1,22.2,"David Wright"
"331",2011-04-20,"NYM","HOU","3","3B",1,3,5,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,40,40,1,0,0.4,0,0.4,0,0.1,0,0,0,-0.2,0.278,74,0,0,0,100,0,0,0,0,0,0,100,0,100,0,0,1,0,0,0,0,0,15,12,27,-0.02,-0.09,0.08,0.06,0.01,1.31,0,0,-0.02,0.01,51.9,92.5,25.9,85.7,7.4,90.5,7.4,81,7.4,85,0,0,0,0,0,0.1,-0.2,-0.3,0,0.2,0,0,0.97,-2.99,-16.78,2.42,9.49,0,0,30,57.1,37,33.3,100,60,25.9,40,14.8,92.1,0,90.1,0,0,93.6,84.8,83,0,0,85.1,0,0,-2.1,0,1.1,0,0,-2.4,3.1,2.7,0,0,-7.4,0,0,8.9,0,4.9,0,0,8.3,1.2,-5.3,0,0,6.8,0,0,18.8,66.7,31.8,33.3,100,71.4,27.3,23.3,"David Wright"
"332",2010-08-29,"NYM","HOU","5","3B",1,3,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,25,25,1,0,0.25,0,0.25,0,2.6,0,0,0,-0.5,0.175,2,2,0,100,0,0,0,0,0,50,50,0,50,0,50,2,0,0,0,0,0,0,6,9,15,0.02,-0.02,0.04,-0.15,-0.02,0.42,0,0,-0.02,0.07,53.3,92.9,46.7,85.7,0,0,0,0,0,0,0,0,0,0,0,-0.1,-0.3,0,0,0,0,0,-0.73,-4.85,0,0,0,0,0,33.3,77.8,60,100,42.9,55.6,60,50,26.7,92.9,0,0,0,0,0,85.7,0,0,0,0,0,0,-5.3,0,0,0,0,0,2.9,0,0,0,0,0,0,11,0,0,0,0,0,1.4,0,0,0,0,0,0,40,100,60,75,40,55.6,33.3,19,"David Wright"
"333",2010-08-24,"NYM","FLA","4","3B",1,5,5,2,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0.4,0,40,0,0.4,0.4,0.8,1.2,0.4,5.1,0.667,0,1,0.7,0.501,219,1,66.7,33.3,0,0,0,100,0,33.3,66.7,0,0,33.3,66.7,1,0,2,0,1,0,0,9,15,24,0.23,-0.1,0.33,2.15,0.24,1.64,0,0,0.19,-0.05,66.7,91.1,12.5,86,0,0,8.3,72.5,4.2,86,8.3,74,0,0,0,-0.1,1.1,0,0.1,0.4,-0.1,0,-0.81,36.56,0,6.85,39.38,-2.5,0,25,83.3,54.2,33.3,90,76.9,50,40,12.5,93.3,94.5,0,74.2,0,88.5,87.1,72.6,0,0,86.3,0,0,-4.1,-6.6,0,-7.7,0,-4,3.9,12.2,0,0,-8.6,0,0,10.9,10,0,0.1,0,8.5,2.4,-7.9,0,0,4.3,0,0,35.7,80,54.2,40,100,76.9,41.7,24.4,"David Wright"
"334",2010-08-19,"NYM","@HOU","4","3B",1,3,4,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,25,0,0,0.25,0,0.25,0,0.1,0,0,0,-0.4,0.183,7,1,0,50,50,0,0,0,0,50,50,0,0,100,0,1,1,0,0,0,0,0,6,11,17,-0.06,-0.1,0.03,-0.19,-0.02,1.42,0,0,-0.05,0.01,47.1,93.4,52.9,87.2,0,0,0,0,0,0,0,0,0,0,0,0.4,-0.8,0,0,0,0,0,4.64,-8.69,0,0,0,0,0,33.3,100,64.7,0,100,72.7,47.1,100,17.7,93.4,0,89.5,0,0,0,86.9,0,0,0,0,0,0,-2.9,0,-0.3,0,0,0,4.4,0,0,0,0,0,0,9.4,0,8.5,0,0,0,2.4,0,0,0,0,0,0,25,100,64.7,0,88.9,72.7,52.9,20.9,"David Wright"
"335",2010-04-14,"NYM","@COL","3","3B",1,5,5,1,0,0,0,1,1,2,0,0,3,0,0,0,0,0,0,0.2,0,60,0,0.2,0.2,0.8,1,0.6,0.1,0,0,1,0.4,0.414,161,0,0,0,100,0,50,0,0,50,50,0,0,50,50,0,2,0,0,0,0,0,7,13,20,0.02,-0.16,0.17,0.42,0.04,1.36,0,0,0.02,-0.01,70,91.1,15,85.7,0,0,15,78,0,0,0,0,0,0,0,0.6,-0.1,0,-0.2,0,0,0,4.23,-3.5,0,-5.7,0,0,0,33.3,72.7,55,0,75,54.6,55,60,25,91.3,0,0,0,0,88.3,82.8,77.1,0,0,0,0,0,0.4,0,0,0,0,-4,4.9,8.5,0,0,0,0,0,5.8,0,0,0,0,2.8,2.7,-4.1,0,0,0,0,0,40,70,55,25,71.4,54.6,50,21.8,"David Wright"
"336",2010-04-05,"NYM","FLA","3","3B",1,3,4,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0.333,25,0,1,0.333,0.5,1.333,1.833,1,0.1,0,0,2,1.2,0.693,347,0,33.3,0,66.7,0,50,0,0,66.7,0,33.3,0,33.3,66.7,0,2,1,0,0,0,0,7,11,18,0.19,-0.01,0.2,1.64,0.19,0.61,0,0,0.12,0.19,66.7,93,33.3,86.5,0,0,0,0,0,0,0,0,0,0,0,1.2,-0.1,0,0,0,0,0,10.18,-1.29,0,0,0,0,0,30,87.5,55.6,100,85.7,90,44.4,50,5.6,92.8,93.8,0,0,0,0,86.6,0,0,0,0,0,0,0.9,-6.3,0,0,0,0,2.4,0,0,0,0,0,0,10.4,8.9,0,0,0,0,3.7,0,0,0,0,0,0,25,80,55.6,100,87.5,90,55.6,29.1,"David Wright"
"337",2009-09-25,"NYM","@FLA","3","3B",1,5,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0.1,0,0,-1,-1.4,0,-100,0,0,0,100,0,0,0,0,0,0,100,0,100,0,0,1,0,0,0,0,0,14,15,29,-0.24,-0.24,0,-2.2,-0.21,1.56,0,0,-0.14,-0.01,62.1,92.2,24.1,85.4,0,0,6.9,74.5,3.5,88,3.5,83,0,0,0,-1.9,0.2,0,0.1,0.1,0.1,0,-10.38,2.52,0,6.96,6.49,6.49,0,13.3,76.9,42.9,50,50,50,46.4,40,20.7,92,0,0,0,0,0,84.7,74.3,0,0,85.5,0,0,-4.6,0,0,0,0,0,2.4,9.3,0,0,-6.2,0,0,8.7,0,0,0,0,0,1.9,-8.6,0,0,6.2,0,0,18.8,69.2,41.4,33.3,55.6,50,44.8,24.2,"David Wright"
"338",2009-09-01,"NYM","@COL","3","3B",1,3,4,1,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0.333,25,50,0.5,0.333,0.5,0.333,0.833,0,2.6,1,0,1,0.2,0.4,149,0,100,0,0,0,0,0,0,0,100,0,0,0,100,0,0,1,0,0,0,0,9,11,20,0.05,-0.03,0.09,0.29,0.03,0.72,0,0,0.03,0.04,70,92.8,5,87,0,0,20,79.5,5,82,0,0,0,0,0,0.7,-0.4,0,-0.2,0,0,0,5.25,-35.08,0,-4.24,0,0,0,18.2,77.8,45,0,100,77.8,45,50,10,92.8,91.9,0,0,0,0,82,77.4,0,0,0,0,0,2.5,7.8,0,0,0,0,4.4,-2.6,0,0,0,0,0,5.7,5.4,0,0,0,0,1.4,-6.7,0,0,0,0,0,22.2,63.6,45,50,85.7,77.8,55,26.7,"David Wright"
"339",2009-08-04,"NYM","STL","3","3B",1,3,5,2,2,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.667,40,0,2,0.667,0.8,0.667,1.467,0,1.1,0.667,0,2,1.3,0.641,310,0,66.7,0,33.3,0,0,0,0,33.3,0,66.7,0,100,0,0,1,2,0,0,0,0,11,11,22,0.12,-0.02,0.14,1.04,0.11,1.03,0,0,0.1,0.02,50,90.5,13.6,86.3,18.2,87.5,13.6,75,4.6,85,0,0,0,0,0,1.4,0,0.1,0,-0.2,0,0,12.51,1.23,2.27,-0.93,-16.64,0,0,16.7,55.6,33.3,50,100,85.7,42.9,40,4.6,91,89.3,91.7,0,0,0,86.6,75.1,0,0,84.8,0,0,-6.4,-8.5,-3.9,0,0,0,2.6,9.3,0,0,-3.4,0,0,6.6,5,9.8,0,0,0,3.3,-5.8,0,0,7.4,0,0,16.7,50,31.8,50,100,85.7,45.5,17.9,"David Wright"
"340",2009-07-30,"NYM","COL","3","3B",1,4,4,2,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0.5,0,25,0,0.5,0.5,0.75,1.25,0.25,7.5,0.667,0.2,1,0.7,0.538,241,1,66.7,33.3,0,0,0,0,0,66.7,33.3,0,0,66.7,33.3,1,0,2,0,0,0,0,6,12,18,0.06,-0.08,0.14,0.23,0.02,1.14,0,0,0.08,-0.03,61.1,92.5,27.8,84.4,0,0,5.6,78,5.6,85,0,0,0,0,0,0.3,0.6,0,-0.2,0,0,0,2.88,12.3,0,-20.79,0,0,0,45.5,71.4,55.6,80,80,80,38.9,50,11.1,92.7,91.2,0,0,0,0,84.5,77.7,0,0,84.7,0,0,5.4,9.9,0,0,0,0,2.3,-4.5,0,0,8.5,0,0,9.2,6.4,0,0,0,0,1.5,-5.8,0,0,1.8,0,0,45.5,71.4,55.6,80,80,80,38.9,23.9,"David Wright"
